127.0.0.1 - - [25/Jun/2016:11:39:46 +0800] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:57:52 +0800] "GET /SalonManagement/font/roboto/Roboto-Thin.woff2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 17038
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:58:58 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 17038
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:01 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:21 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 17127
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:14:59:22 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 17170
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:01:13 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 19640
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:56 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:08:57 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 19639
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:12:05 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 19639
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:15 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:43 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 19639
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:43 +0800] "GET /SalonManagement/css/materialize.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/css/mtnc-catalogue.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:44 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:13:55 +0800] "GET /SalonManagement/transactions-reservation.jsp HTTP/1.1" 200 59524
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:14:06 +0800] "GET /SalonManagement/transactions-productorder.jsp HTTP/1.1" 200 21808
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:14:08 +0800] "GET /SalonManagement/transactions-walkin.jsp HTTP/1.1" 200 26387
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:14:19 +0800] "POST /SalonManagement/transactions-walkin.jsp HTTP/1.1" 200 26387
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:14:34 +0800] "GET /SalonManagement/transactions-productorder.jsp HTTP/1.1" 200 21808
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:14:38 +0800] "GET /SalonManagement/transactions-walkin.jsp HTTP/1.1" 200 26387
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:36 +0800] "GET /SalonManagement/transactions-inventory.jsp HTTP/1.1" 200 19639
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:50 +0800] "GET /SalonManagement/productServiceMaintenance HTTP/1.1" 200 25381
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:50 +0800] "GET /SalonManagement/css/mtnc-emp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:50 +0800] "GET /SalonManagement/img/packIcon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:50 +0800] "GET /SalonManagement/js/priceformat.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:50 +0800] "GET /SalonManagement/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:15:50 +0800] "GET /SalonManagement/js/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/productServiceMaintenance HTTP/1.1" 200 25381
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/css/mtnc-emp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/js/priceformat.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:20:44 +0800] "GET /SalonManagement/img/packIcon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/productServiceMaintenance HTTP/1.1" 200 31695
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/css/mtnc-emp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/priceformat.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/js/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:21:27 +0800] "GET /SalonManagement/img/packIcon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/css/mtnc-emp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/img/packIcon.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/priceformat.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/jquery.validate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:28 +0800] "GET /SalonManagement/js/validation.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:29 +0800] "GET /SalonManagement/productServiceMaintenance HTTP/1.1" 200 31679
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:23:29 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/productServiceMaintenance HTTP/1.1" 200 31575
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/css/materialize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/css/material.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/css/mystyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/css/bartstable.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/js/angular.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/js/maintenance-emp.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/js/materialize.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/js/jquery.dataTables.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/js/bartstable.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/js/jquery-2.1.1.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/img/logo.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:46 +0800] "GET /SalonManagement/css/mtnc-emp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:47 +0800] "GET /SalonManagement/js/priceformat.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Jun/2016:15:31:47 +0800] "GET /SalonManagement/js/jquery.validate.js HTTP/1.1" 304 -
